business_id,,business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,Score,date,type
64116,19479,64116,ARIZMENDI BAKERY,1268 VALENCIA  ,San Francisco,CA,94110,37.752612,-122.420769,,94,20121217,routine
64132,19483,64132,FAMILY GARDEN,167 11TH ST ,San Francisco,CA,94103,37.77357,-122.416063,,78,20121025,routine
64133,19486,64133,SUZU JAPANESE RESTAURANT,"1581 WEBSTER ST, #105",San Francisco,CA,94115,37.785227,-122.431472,,92,20130321,routine
64141,19490,64141,FRESCO PIZZA AND GRILL,1338 POLK ST ,San Francisco,CA,94109,37.789278,-122.420387,,89,20130508,routine
64143,19496,64143,FISH AND FARM,339 TAYLOR ST ,San Francisco,CA,94102,37.785458,-122.411273,14155477347.0,78,20130409,routine
64154,19503,64154,"YUMMY DIM SUM & FAST FOOD, LLC",930 STOCKTON ST ,San Francisco,CA,94108,37.794457,-122.407896,14155982783.0,58,20130108,routine
64157,19507,64157,THE CULINARY EDGE,75 OAK GROVE ST ,San Francisco,CA,94107,37.777271,-122.401731,,100,20121012,routine
64161,19508,64161,THE HOUSE THAI RESTAURANT,901 LARKIN ST,San Francisco,CA,94109,37.786119,-122.418182,,87,20130304,routine
64176,19513,64176,DRAGON RIVER RESTAURANT,5045 GEARY BLVD ,San Francisco,CA,94118,37.780523,-122.47358,,79,20121204,routine
64194,19517,64194,"EBBETT'S GOOD TO GO, INC.", OFF THE GRID-CIVIC CENTER/CITY HALL  ,San Francisco,CA,,0.0,0.0,,100,20130426,routine
64195,19522,64195,GOLDEN GATE INDIAN CUISINE & PIZZA,1388 C 46TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,,88,20130508,routine
64202,19527,64202,CURBSIDE COFFEE, OFF THE GRID-HAIGHT  ,San Francisco,CA,,0.0,0.0,,92,20120927,routine
64209,19530,64209,MILK/B3,1152 VALENCIA ST,San Francisco,CA,94110,37.754487,-122.420925,,81,20121211,routine
64213,19534,64213,BBC CAFÉ,1485 BAYSHORE BLVD ,San Francisco,CA,94124,37.726,-122.401598,,100,20130205,routine
64217,19538,64217,TREASURE ISLAND EVENT VENUE,"401 CALIFRONIA AVE., TREASURE ISLAND  ",San Francisco,CA,94130,37.819129,-122.368292,,96,20130128,routine
64231,19540,64231,SWEET LIME INC.,2100 SUTTER ST ,San Francisco,CA,94115,37.785888,-122.435133,,96,20120821,routine
64236,19544,64236,SUTTER PUB AND RESTAURANT,700 SUTTER ST ,San Francisco,CA,94102,37.78881,-122.41188,,86,20130322,routine
64242,19548,64242,DOGPATCH CAFÉ,2295 03RD ST ,San Francisco,CA,94107,37.760575,-122.388398,,92,20130226,routine
64260,19553,64260,GUM SUN MARKET,846 JACKSON ST ,San Francisco,CA,94133,37.795768,-122.409003,14155981195.0,81,20121114,routine
64299,19557,64299,THE PUBLIC WORKS,161 ERIE ST ,San Francisco,CA,94103,37.769052,-122.41943,,98,20120911,routine
64318,19559,64318,TATAKI SOUTH,1740 CHURCH ST,San Francisco,CA,94131,37.743096,-122.426635,,72,20120924,routine
64319,19562,64319,LITTLEGREENCYCLO LLC, OFF THE GRID-UPPER HAIGHT  ,San Francisco,CA,,37.777122,-122.419639,,85,20130401,routine
64333,19569,64333,THE CRÈME BRULEE CART, MARKET  & SUTTER  ,San Francisco,CA,,37.7903,-122.40014,,96,20130408,routine
64346,19574,64346,FILLMORE BAKE SHOP,1890 FILLMORE ST ,San Francisco,CA,94115,37.786951,-122.433362,,78,20120221,routine
64349,19577,64349,T-DUB'S ON FRIDAY THE RESTAURANT,15 BOARDMAN PL ,San Francisco,CA,94103,37.774924,-122.403252,,96,20130206,routine
64351,19581,64351,FATTED CALF SF,320 FELL ST ,San Francisco,CA,94102,37.775918,-122.423134,14155405614.0,96,20130402,routine
64354,19586,64354,"SAN FRANCISCO POULTRY, INC.",1199 STOCKTON ST #A,San Francisco,CA,94133,37.796583,-122.408413,14155421696.0,96,20130320,routine
64361,19588,64361,AROMA TEA SHOP,302 06TH AVE ,San Francisco,CA,94118,37.778382,-122.462787,,100,20121022,routine
64370,19592,64370,DUMPLING KITCHEN,1935 TARAVAL ST ,San Francisco,CA,94116,37.742516,-122.486785,,75,20111222,routine
64377,19594,64377,LEOPOLD'S,2400 POLK ST ,San Francisco,CA,94109,37.798887,-122.422317,,70,20121003,routine
64379,19598,64379,PICCADILLY FISH & CHIPS,1348 POLK ST ,San Francisco,CA,94109,37.789299,-122.420352,14155776477.0,98,20121212,routine
64380,19603,64380,MICHAEL MINA RESTAURANT,252 CALIFORNIA ST ,San Francisco,CA,94111,37.793338,-122.399583,14155350791.0,100,20121001,routine
64384,19608,64384,TWENTY FIVE LUSK,25 LUSK ST ,San Francisco,CA,94107,37.778414,-122.394411,,100,20130109,routine
64385,19613,64385,BEAST AND THE HARE,1001 GUERRERO ST,San Francisco,CA,94110,37.754923,-122.423126,14155821001.0,81,20120308,routine
64387,19616,64387,YIN MCDONALD'S,1100 FILLMORE ST ,San Francisco,CA,94115,37.779837,-122.431967,,96,20121113,routine
64389,19621,64389,LA BERGERIE,4221 GEARY BLVD,San Francisco,CA,94118,37.780923,-122.464719,,82,20110719,routine
64409,19623,64409,THE SHOW ROOM,1000 VAN NESS AVE ,San Francisco,CA,94109,37.784784,-122.421052,,94,20120322,routine
64416,19625,64416,YOPPI YOGURT,845 MARKET ST 277,San Francisco,CA,94103,37.784848,-122.406892,,94,20121120,routine
64417,19630,64417,BELLO COFFEE & TEA,3000 24TH ST ,San Francisco,CA,94110,37.752648,-122.412192,,85,20130102,routine
64434,19635,64434,YIN'S MCDONALD'S,145 JEFFERSON ST STE. 200,San Francisco,CA,94133,37.808323,-122.414668,14157450130.0,96,20130107,routine
64441,19642,64441,PATXI'S CHICAGO PIZZA,4042 24TH ST ,San Francisco,CA,94114,37.751398,-122.432852,,100,20120712,routine
64453,19645,64453,SUPERETTE MARKET,901 HAIGHT ST ,San Francisco,CA,94117,37.771223,-122.437207,,100,20121228,routine
64454,19646,64454,SUSHIRRITO,59 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787925,-122.400953,,69,20130215,routine
64466,19650,64466,SHANGHAI DUMPLING KING,3319 BALBOA ST ,San Francisco,CA,94121,37.775813,-122.494499,,66,20121129,routine
64484,19654,64484,TWIRL AND DIP, OFF THE GRID - STANYON/CIVIC CENTER  ,San Francisco,CA,,37.777122,-122.419639,,92,20120112,routine
64492,19659,64492,WHOLE FOODS MARKET,690 STANYAN ST ,San Francisco,CA,94117,37.769417,-122.453547,,98,20130212,routine
64496,19662,64496,HORNBLOWER CRUISES & EVENTS - SF SPIRIT," PIER 3, THE EMBARCADERO  ",San Francisco,CA,94111,37.794551,-122.39319,14155788866.0,92,20130327,routine
64501,19665,64501,CANCHOLA'S BAR,3775 MISSION ST ,San Francisco,CA,94110,37.736323,-122.42428,,92,20120809,routine
64502,19669,64502,PIZZERIA SOPHIA,1934 OCEAN AVE ,San Francisco,CA,94127,37.725697,-122.463311,,94,20121228,routine
64503,19673,64503,WOOLY PIG CAFÉ,205 HUGO ST ,San Francisco,CA,94122,37.765184,-122.460028,,86,20121203,routine
64507,19676,64507,EAT CURBSIDE LLC, OFF THE GRID - UPPER HAIGHT & STANYAN  ,San Francisco,CA,,37.777122,-122.419639,,88,20120229,routine
64513,19680,64513,GOLD COAST GRILL & CATERING,1650 HOLLOWAY AVE ,San Francisco,CA,94132,37.720894,-122.478029,,98,20121212,routine
64524,19684,64524,PASION,737 IRVING ST ,San Francisco,CA,94122,37.764033,-122.4659,,83,20130308,routine
64525,19687,64525,LOVING HUT VEGAN CUISINE,524 IRVING ST ,San Francisco,CA,94122,37.764188,-122.463592,,82,20120926,routine
64530,19690,64530,JAMBA JUICE USQ,"170 O'FARRELL ST, BASEMENT",San Francisco,CA,94108,37.786548,-122.407313,14150238099.0,91,20121220,routine
64533,19695,64533,CAN CAN CLEANSE,1890 BRYANT ST #309,San Francisco,CA,94110,37.763156,-122.410351,,100,20110531,routine
64539,19696,64539,BRASS KNUCKLE, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639,,85,20130416,routine
64540,19701,64540,LEO'S HOT DOGS,2301 MISSION ST ,San Francisco,CA,CA,37.760054,-122.419166,,84,20130201,routine
64549,19703,64549,EIGHT IMMORTALS,1433 TARAVAL ST ,San Francisco,CA,94116,37.742754,-122.481659,,63,20130507,routine
64550,19708,64550,CONTINENTAL CAFÉ & DELI INC.,845 HOWARD ST ,San Francisco,CA,94103,37.782437,-122.403659,,87,20121206,routine
64581,19713,64581,CREPERIE SAINT GERMAIN,222 02ND ST ,San Francisco,CA,94105,37.786528,-122.397979,,82,20130418,routine
64584,19715,64584,SHOWPLACE COFFEE LLC,715 BRANNAN ST ,San Francisco,CA,94103,37.774467,-122.401329,,100,20130206,routine
64592,19719,64592,CHINA WOK,667 MONTEREY BLVD ,San Francisco,CA,94124,37.731513,-122.450381,,63,20120925,routine
64612,19723,64612,HENRY'S HUNAN RESTAURANT,4753 MISSION ST ,San Francisco,CA,94112,37.722252,-122.436625,,91,20121130,routine
64621,19726,64621,SIR FRANCIS DRAKE HOTEL - LOBBY BAR,450 POWELL ST LOBBY,San Francisco,CA,94102,37.788782,-122.408439,,92,20121025,routine
64624,19729,64624,LONE PALM,3394 22ND ST ,San Francisco,CA,94110,37.755244,-122.423044,,96,20120921,routine
64626,19731,64626,YOPPI FROZEN YOGURT,2208 FILLMORE ST ,San Francisco,CA,94115,37.790067,-122.434027,,86,20121025,routine
64630,19735,64630,ISOBUNE SUSHI SF,1737 POST ST #355,San Francisco,CA,94115,37.785457,-122.430317,,89,20130321,routine
64632,19740,64632,KUSHITSURA RESTAURANT SF,1737 POST ST #380,San Francisco,CA,94115,37.785457,-122.430317,,71,20130321,routine
64648,19745,64648,26 MIX,3024 MISSION ST ,San Francisco,CA,94110,37.748825,-122.418161,,83,20120530,routine
64653,19747,64653,MOW LEE COMPANY,774 COMMERCIAL ST ,San Francisco,CA,94108,37.793907,-122.405863,14155985767.0,84,20130206,routine
64660,19751,64660,HAIGHT STREET MARKET,1530 HAIGHT  ,San Francisco,CA,92672,37.769957,-122.447533,14155250643.0,90,20121127,routine
64682,19754,64682,STRAW,203 OCTAVIA ST ,San Francisco,CA,94102,37.773928,-122.42419,,87,20130131,routine
64687,19759,64687,M CAFÉ,1161 MISSION ST SUITE 110,San Francisco,CA,94110,37.778148,-122.412233,,90,20121220,routine
64688,19763,64688,DASH CAFÉ,420 JUDAH ST ,San Francisco,CA,94122,37.762258,-122.466552,,94,20130315,routine
64698,19766,64698,ST. PHILIPS CHURCH,725 DIAMOND ST ,San Francisco,CA,94114,37.751613,-122.436306,,100,20120913,routine
64699,19768,64699,CAFFE PASCUCCI SHOP,170 KING ST #109,San Francisco,CA,94107,37.778704,-122.391359,,98,20121011,routine
64706,19772,64706,JERUSALEM MARKET,1100 SUTTER ST ,San Francisco,CA,94109,37.787968,-122.418694,,73,20130319,routine
64707,19777,64707,SEVEN HILLS,1550 HYDE ST ,San Francisco,CA,94109,37.795288,-122.418237,14155771550.0,96,20130410,routine
64717,19782,64717,18 REASONS,3674 18TH ST ,San Francisco,CA,94110,37.761498,-122.425402,,92,20120606,routine
64722,19785,64722,DOVRE CLUB INC.,1498 VALENCIA ST,San Francisco,CA,94110,37.748957,-122.420424,,96,20121101,routine
64723,19787,64723,REVEILLE COFFEE,768 SANSOME  ,San Francisco,CA,94111,37.797327,-122.401957,,77,20130424,routine
64727,19791,64727,THE SOUTHERN SANDWICH CO., OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639,,80,20120827,routine
64737,19798,64737,IT'S A GRIND,1800 POLK ST ,San Francisco,CA,94109,37.793467,-122.421227,14155441274.0,98,20130123,routine
64738,19802,64738,JAPACURRY, OFF THE GRID  ,San Francisco,CA,CA,37.777122,-122.419639,,100,20120804,routine
64739,19806,64739,3-SUM EATS, OFF THE GRID  ,San Francisco,CA,CA,37.777122,-122.419639,,89,20120109,routine
64741,19808,64741,BASIC,510 BRANNAN ST ,San Francisco,CA,94107,37.77815,-122.396869,,100,20110113,routine
64742,19809,64742,ASIENTO,2730 21ST ST ,San Francisco,CA,94110,37.757671,-122.409243,,100,20111014,routine
64745,19810,64745,MINT,1 DR CARLTON B. GOODLETT PL ,San Francisco,CA,94102,37.778492,-122.418291,14150792722.0,100,20121206,routine
64773,19815,64773,BISTRO SF GRILL,2819 CALIFORNIA ST ,San Francisco,CA,94115,37.788014,-122.440756,,89,20130114,routine
64787,19820,64787,CHOTTO,3317 STEINER ST ,San Francisco,CA,94123,37.799944,-122.437784,,92,20121023,routine
64790,19824,64790,LOCALI MEDITERRANEAN,98 BATTERY ST #B,San Francisco,CA,94111,37.792027,-122.399686,,100,20130110,routine
64797,19828,64797,BREAKING BREAD SANDWICHES,4 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.795108,-122.396184,,88,20130312,routine
64805,19832,64805,ANDERSEN BREAD,1390 MARKET ST SUITE 110,San Francisco,CA,94102,37.777053,-122.416939,14150427100.0,94,20121023,routine
64811,19836,64811,CUPCAKE COVE,200 PINE ST ,San Francisco,CA,94104,37.792312,-122.399814,14155779942.0,79,20130214,routine
64814,19838,64814,MY IVY CORP.,1901 DIVISADERO ST ,San Francisco,CA,94115,37.787323,-122.440323,,85,20130116,routine
64835,19843,64835,JANE,2123 FILLMORE ST ,San Francisco,CA,94115,37.789404,-122.433954,,96,20120516,routine
64838,19847,64838,BARRIQUE,461 PACIFIC ST ,San Francisco,CA,94133,37.797354,-122.403107,,100,20130212,routine
64843,19851,64843,PALMYRA,700 HAIGHT ST ,San Francisco,CA,94117,37.771698,-122.433903,,74,20121003,routine
64846,19855,64846,TARAVAL PIZZA,1115 TARAVAL ST,San Francisco,CA,94116,37.742892,-122.478002,,98,20121106,routine
64854,19863,64854,S.F. OCEANIC RESTAURANT,101 UTAH ST STE. A,San Francisco,CA,94103,37.767945,-122.406726,,94,20130204,routine
64859,19866,64859,MODERA LIQUOR & WINE,4401 GEARY BLVD ,San Francisco,CA,94118,37.780834,-122.46659,,100,20130207,routine
64880,19872,64880,THE WRECK ROOM,1390 CALIFORNIA ST ,San Francisco,CA,94109,37.791066,-122.417254,,100,20110323,routine
64881,19873,64881,NEW ALTERNATIVES,1600 GUERRERO ST,San Francisco,CA,94110,37.745437,-122.422345,,100,20130410,routine
64884,19878,64884,TOPE,1326 GRANT AVE ,San Francisco,CA,94133,37.799058,-122.407217,,98,20121004,routine
64898,19882,64898,CARNELIAN,1 FERRY PLAZA  ,San Francisco,CA,94111,37.795541,-122.392,,67,20130327,routine
64900,19884,64900,EL TONAYENSE #5,2560 MARIN ST ,San Francisco,CA,94124,37.748208,-122.402842,,98,20120802,routine
64917,19887,64917,PE YALE,3131 FILLMORE ST ,San Francisco,CA,94123,37.798366,-122.435831,14155601949.0,90,20110429,routine
64930,19888,64930,NEW CENTRAL CAFÉ,301 SOUTH VAN NESS AVE ,San Francisco,CA,94103,37.768244,-122.417746,,82,20121127,routine
64932,19891,64932,WASABI & GINGER,2299 VAN NESS AVE ,San Francisco,CA,94109,37.796646,-122.423754,,79,20120524,routine
64933,19893,64933,MAGIC FLUTE RESTAURANT,3673 SACRAMENTO ST ,San Francisco,CA,94118,37.787373,-122.453117,,93,20121114,routine
64938,19896,64938,XPRESS MARKET,498 O'FARRELL ST ,San Francisco,CA,94102,37.785861,-122.412954,14155923063.0,88,20130319,routine
64940,19901,64940,THE GROVE-HAYES,301 HAYES ST ,San Francisco,CA,94102,37.777026,-122.421361,14155623953.0,94,20130424,routine
64945,19905,64945,IKE'S PLACE,3489 16TH ST ,San Francisco,CA,94114,37.764353,-122.430578,,91,20121207,routine
64946,19909,64946,HOUSE OF SHIELDS,39 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.78826,-122.401362,,100,20130215,routine
64950,19912,64950,HAYES & KEBAB RESTAURANT,580 HAYES ST ,San Francisco,CA,94102,37.776528,-122.425984,,88,20130502,routine
64951,19917,64951,FREDDIE'S SANDWICHES & CAFÉ,1488 PINE ST,San Francisco,CA,94109,37.789708,-122.420153,14155359301.0,100,20130509,routine
64958,19922,64958,YAKINIQ CAFÉ,1640 POST ST  ,San Francisco,CA,94115,37.785738,-122.428824,,96,20130502,routine
64962,19927,64962,"EAT LE TRUC, LLC",450 HARRISON ST ,San Francisco,CA,94105,37.786472,-122.392579,,100,20111027,routine
64973,19930,64973,MARK'S BAR,1092 POST ST ,San Francisco,CA,94109,37.786903,-122.419768,,98,20111209,routine
64975,19931,64975,2G JAPANESE BRASSERIE,601 VAN NESS AVE SUITE F,San Francisco,CA,94102,37.781454,-122.420644,,90,20130426,routine
64986,19936,64986,CURRY STOP,533 JACKSON ST,San Francisco,CA,94133,37.796254,-122.404578,,70,20121206,routine
65004,19939,65004,HON'S WUN TUN HOUSE,648 KEARNY ST ,San Francisco,CA,94108,37.794197,-122.404697,,83,20121109,routine
65007,19943,65007,PAUSE,1666 MARKET ST.,San Francisco,CA,94102,37.773344,-122.421638,14155408984.0,100,20130124,routine
65014,19949,65014,THE OLD CLAM HOUSE,299 BAYSHORE BLVD ,San Francisco,CA,94124,37.743212,-122.405055,,91,20121005,routine
65023,19951,65023,THE ROYAL CUCKOO,3202 MISSION ST ,San Francisco,CA,94110,37.745583,-122.419956,,100,20130305,routine
65025,19952,65025,T2J THAI RESTAURANT,2065 POLK ST ,San Francisco,CA,94109,37.795774,-122.421764,,74,20121009,routine
65026,19955,65026,ANA'S MARKET,105 BROAD ST ,San Francisco,CA,94112,37.713153,-122.45641,,94,20130409,routine
65032,19958,65032,LOW COST MEAT MARKET #3,498 HAIGHT ST ,San Francisco,CA,94117,37.772178,-122.430234,,94,20121227,routine
65044,19960,65044,FIVE STAR TRUFFLES,4251 A 18TH ST ,San Francisco,CA,94114,37.758132,-122.435614,,98,20121011,routine
65045,19962,65045,MAZZAT,501 FELL ST ,San Francisco,CA,94102,37.775484,-122.426248,,96,20130304,routine
65050,19965,65050,HOUSE OF BANQUET,939 CLEMENT ST ,San Francisco,CA,94118,37.782663,-122.469359,14155780203.0,87,20130225,routine
65051,19966,65051,MISSION CHEESE,736 VALENCIA ST ,San Francisco,CA,94110,37.761147,-122.421534,14155558667.0,100,20120601,routine
65053,19969,65053,PARA BELLUM VERDE,1051 MARKET ST ,San Francisco,CA,94103,37.781301,-122.411392,,92,20121214,routine
65057,19972,65057,THE BRIXTON,2140 UNION ST ,San Francisco,CA,94123,37.797238,-122.434533,14155401114.0,82,20120801,routine
65058,19975,65058,PRIMA COSA CAFFE,1 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.794588,-122.399642,14150306361.0,94,20121002,routine
65059,19977,65059,PICK ME UP PIZZA KITCHEN,678 POST ST ,San Francisco,CA,94109,37.787748,-122.413053,,90,20130419,routine
65060,19982,65060,ATELIER CRENN,3127 FILLMORE ST ,San Francisco,CA,94123,37.798403,-122.435804,14155440460.0,100,20121212,routine
65065,19987,65065,SUNRISE DELI,89 BELDEN PL ,San Francisco,CA,94104,37.791534,-122.403874,,100,20121114,routine
65066,19991,65066,LERS ROS THAI NOODLE,307 HAYES ST ,San Francisco,CA,94102,37.777017,-122.42143,,92,20130507,routine
65072,19993,65072,BALADIE CAFÉ,0337 KEARNY ST,San Francisco,CA,94108,37.791096,-122.404161,14155986629.0,100,20121101,routine
65076,19997,65076,LOT 7,974 VALENCIA ST ,San Francisco,CA,94110,37.757378,-122.421175,,90,20121221,routine
65086,19999,65086,BUN MEE,2015 FILLMORE ST ,San Francisco,CA,94115,37.788193,-122.433714,14155807696.0,79,20121023,routine
65099,20005,65099,CONGREGATION BETH SHALOM,301 14TH AVE ,San Francisco,CA,94118,37.782502,-122.473066,,100,20130104,routine
65103,20007,65103,LITTLE WOK,2675 OCEAN AVE ,San Francisco,CA,94132,37.732104,-122.474241,,91,20121219,routine
65108,20011,65108,OX CAFÉ,798 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.760528,-122.417115,,100,20130114,routine
65110,20015,65110,CAMPANULA KITCHEN & BAR,701 UNION ST,San Francisco,CA,94133,37.800183,-122.411027,14155921406.0,85,20130109,routine
65111,20019,65111,CAFÉ FIORE,3599 24TH ST ,San Francisco,CA,94110,37.751951,-122.422827,,89,20120607,routine
65115,20022,65115,37 DEGREE DESSERT CAFÉ,1155 TARAVAL ST.,San Francisco,CA,94116,37.742893,-122.478559,,100,20130207,routine
65137,20026,65137,MARTITA RESTAURANT,5276 MISSION ST ,San Francisco,CA,94112,37.714843,-122.44244,,100,20130117,routine
65138,20030,65138,WING WINGS,422 HAIGHT,San Francisco,CA,94117,37.772298,-122.429243,,96,20120601,routine
65139,20032,65139,WO CHONG,863 WASHINGTON ST ,San Francisco,CA,94108,37.795004,-122.407606,,86,20130405,routine
65144,20035,65144,NOJO RESTAURANT,231 FRANKLIN ST ,San Francisco,CA,94102,37.776723,-122.421294,,98,20130417,routine
65181,20039,65181,MOLLIE STONE'S CASTRO MARKET,4201 18TH ST ,San Francisco,CA,94114,37.760773,-122.436389,,86,20120919,routine
65194,20042,65194,COUNTRY SKY,3321 STEINER ST ,San Francisco,CA,94123,37.799846,-122.437797,,67,20121023,routine
65208,20047,65208,CURRY UP NOW, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639,,94,20121003,routine
65210,20051,65210,MAIN TOWER DELI,221 MAIN ST 1/FL,San Francisco,CA,94105,37.790155,-122.392702,,98,20121130,routine
65216,20055,65216,KUTA BISTRO,4994 MISSION ST ,San Francisco,CA,94112,37.718529,-122.439525,,100,20121010,routine
65228,20056,65228,BON JOUR PATISSERIE,655 TOWNSEND ST ,San Francisco,CA,94103,37.770728,-122.402962,,92,20130308,routine
65238,20061,65238,LA QUINTA RESTAURANT,2425 MISSION ST ,San Francisco,CA,94110,37.758204,-122.418976,,100,20130319,routine
65240,20066,65240,SMITTEN ICE CREAM,432 OCTAVIA ST ,San Francisco,CA,94102,37.776085,-122.424189,,98,20130320,routine
65241,20070,65241,PICCINO,1001 MINNESOTA ST ,San Francisco,CA,94107,37.757815,-122.390141,,100,20121024,routine
65245,20073,65245,LET'S EAT,5130 03RD ST ,San Francisco,CA,94124,37.731831,-122.391862,,96,20130205,routine
65248,20076,65248,RED'S JAVA HOUSE," PIER 30, EMBARCADERO  ",San Francisco,CA,94105,37.788613,-122.393894,,93,20130311,routine
65260,20080,65260,ZPIZZA,833 MISSION ST SUITE C & D1,San Francisco,CA,94103,37.774722,-122.406761,,89,20121022,routine
65263,20084,65263,FLUFFY SNOW,1314 NORIEGA ST ,San Francisco,CA,94122,37.754188,-122.477822,,100,20120828,routine
65265,20087,65265,BAY SUBWAY,500 PARNASSUS AVE ,San Francisco,CA,94127,37.763473,-122.458202,,89,20121106,routine
65266,20090,65266,"OFF THE GRID SERVICES, LLC", OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639,,96,20130314,routine
65267,20092,65267,CALIF PACIFIC MEDICAL CTR -  KITCHEN,3700 CALIFORNIA ST ,San Francisco,CA,94118,37.786145,-122.455913,,100,20121003,routine
65270,20095,65270,CALIFORNIA PACIFIC MEDICAL CENTER - CAFÉ,2333 BUCHANAN ST 1ST FLOOR,San Francisco,CA,94115,37.791426,-122.431039,,96,20121003,routine
65271,20099,65271,CALIFORNIA PACIFIC MEDICAL CTR - HOSPITAL KITCHEN,2333 BUCHANAN ST LEVEL A,San Francisco,CA,94120,37.791426,-122.431039,,96,20121003,routine
65277,20102,65277,PEASANT PIES,550 C GENE FRIEND WAY  ,San Francisco,CA,94158,37.770925,-122.391526,,100,20130329,routine
65283,20107,65283,SUBWAY,147 MASON ST ,San Francisco,CA,94102,37.784884,-122.409425,,100,20121011,routine
65291,20110,65291,CMPC - ST. LUKES CAFETERIA,3555 CESAR CHAVEZ ST,San Francisco,CA,94110,37.748044,-122.42125,14155646596.0,96,20130416,routine
65325,20115,65325,JAMBA JUICE - UCSF,500 PARNASSUS AVE ROOM 116,San Francisco,CA,94122,37.763609,-122.45731,,96,20130429,routine
65329,20119,65329,SOURCE RESTAURANT,11 DIVISION ST ,San Francisco,CA,94103,37.769836,-122.402242,,79,20130313,routine
65347,20129,65347,"GREENBURGERS, LLC",518 HAIGHT ST ,San Francisco,CA,94117,37.772097,-122.430814,,96,20121129,routine
65348,20132,65348,WOK AND GO,2700 24TH ST ,San Francisco,CA,94110,37.752988,-122.406682,,85,20120918,routine
65350,20135,65350,CORDOVA MARKET,301 ROLPH ST ,San Francisco,CA,94112,37.713426,-122.436347,,96,20130207,routine
65354,20138,65354,ROSETEA,549 IRVING ST ,San Francisco,CA,94112,37.764108,-122.463614,,90,20121004,routine
65355,20141,65355,TACO LIBRE,55 CAMBON DR ,San Francisco,CA,94132,37.718195,-122.474417,,81,20121207,routine
65357,20146,65357,CARMELINA'S TAQUERIA,500 PARNASSUS AVE ,San Francisco,CA,94143,37.763473,-122.458202,,96,20121026,routine
65358,20149,65358,PALIO CAFÉ,500 PARNASSUS AVE ,San Francisco,CA,94143,37.763473,-122.458202,,87,20121026,routine
65359,20152,65359,COURTYARD CAFFE,513 PARNASSUS  BOX 0234,San Francisco,CA,94143,37.76337,-122.458156,,80,20130429,routine
65363,20155,65363,CAFÉ TERZETTO,550 D GENE FRIEND WAY ,San Francisco,CA,,37.817451,-122.368257,,98,20130329,routine
65369,20160,65369,SIDEKICK,1 FERRY BUILDING  #19,San Francisco,CA,94111,37.795225,-122.39377,,88,20130116,routine
65370,20163,65370,BLACK SHEEP,2032 POLK ST ,San Francisco,CA,94109,37.795648,-122.421667,,100,20130208,routine
65371,20167,65371,FUZIO UNIVERSAL BISTRO,1 EMBARCADERO CENTER,San Francisco,CA,94111,37.794588,-122.399642,,92,20130307,routine
65372,20170,65372,EDIBLE ARRANGEMENTS,515 BAY ST ,San Francisco,CA,94133,37.805327,-122.415501,,92,20121228,routine
65373,20173,65373,THE VIEW CAFÉ,3333 CALIFORNIA ST  #232,San Francisco,CA,94118,37.786993,-122.448746,,84,20121030,routine
65375,20176,65375,GEPPETTO LLC,658 VALLEJO ST ,San Francisco,CA,94133,37.798648,-122.408554,,100,20130415,routine
65377,20178,65377,BAYSUBWAY 04,550 GENE FRIENDS WAY ,San Francisco,CA,,37.769544,-122.390422,,100,20130329,routine
65380,20182,65380,SOUP FREAKS,667 MISSION ST ,San Francisco,CA,94105,37.786768,-122.40124,,92,20120530,routine
65382,20185,65382,MANNA,845 IRVING ST ,San Francisco,CA,94122,37.763983,-122.46709,,78,20121119,routine
65383,20187,65383,CAFÉ 24,1200 16TH ST ,San Francisco,CA,,37.766406,-122.398419,,87,20120612,routine
65384,20191,65384,PUBLICO,550 A GENE FRIEND WAY ,San Francisco,CA,,37.777122,-122.419639,,96,20130329,routine
65391,20196,65391,CAFÉ BELLINI,500 PARNASSUS ST ,San Francisco,CA,94143,37.763473,-122.458202,,88,20121106,routine
65392,20199,65392,CANTATA COFFEE SHOP,1708 HAIGHT ST,San Francisco,CA,94117,37.769616,-122.450366,,98,20120925,routine
65396,20203,65396,CARMELINA'S CAFÉ,1855 FOLSOM ST ,San Francisco,CA,94103,37.767664,-122.415456,,96,20130219,routine
65400,20206,65400,FIVETENBURGER, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639,,94,20120127,routine
65404,20209,65404,PICCOLA CUCINA CATERING, OFF THE GRID  ,San Francisco,CA,,0.0,0.0,,100,20130222,routine
65408,20213,65408,REBEL,1760 MARKET ST ,San Francisco,CA,94102,37.77224,-122.423005,,88,20121114,routine
65409,20217,65409,SNEAKY'S BBQ LLC,1760 MARKET ST ,San Francisco,CA,94102,37.772304,-122.42288,,88,20121114,routine
